TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceFirst,DaysSincePrev,TransactionHour,TransactionDayOfWeek,TransactionMonth,AgeGroup_enc,BalanceGroup_enc,Target
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,79.0,593.0,16.0,2.0,2.9999999999999996,1,2,0
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,98.00000000000001,574.0,16.0,0.0,4.0,0,0,2
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,80.0,592.0,17.0,3.0,2.9999999999999996,1,0,2
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,21.0,651.0,16.0,0.0,1.0,1,2,1
431.08,Debit,Albuquerque,Branch,45.0,Retired,25.000000000000004,1.0,6760.22,196.00000000000003,475.99999999999994,18.0,0.0,7.0,0,0,2
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,287.0,385.0,16.0,0.0,10.0,1,0,1
200.19,Credit,San Antonio,Branch,52.0,Retired,107.99999999999999,1.0,4389.96,197.0,475.0,18.0,1.0,7.0,1,2,1
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,84.0,588.0,17.0,0.0,2.9999999999999996,1,0,0
345.86,nan,Omaha,ATM,51.0,Retired,145.0,1.0,1504.64,322.0,350.0,16.0,0.0,11.0,1,1,1
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,343.0,329.0,16.0,0.0,11.999999999999998,1,2,0
16.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999999,2.0,670.0,17.0,2.0,1.0,2,1,2
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,338.0,334.0,17.0,2.0,11.999999999999998,0,0,0
36.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.03,331.0,341.0,17.0,2.0,11.0,2,1,0
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.5500000000006,350.0,322.0,16.0,0.0,11.999999999999998,1,2,2
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,99.0,573.0,16.0,1.0,4.0,0,0,2
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,88.0,584.0,16.0,4.0,2.9999999999999996,1,2,1
498.59,Debit,Philadelphia,Online,45.0,Retired,138.0,1.0,2619.46,294.0,378.0,18.0,0.0,10.0,0,2,1
16.4325,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,155.0,517.0,16.0,1.0,5.999999999999999,2,1,1
189.65,Debit,Charlotte,ATM,21.0,Student,60.00000000000001,1.0,8457.09,266.0,406.0,16.0,0.0,9.0,2,0,2
255.32,Debit,Baltimore,ATM,80.0,Retired,26.999999999999996,1.0,6290.62,254.0,418.0,16.0,2.0,9.0,1,2,2
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,46.00000000000001,626.0,18.0,4.0,2.0,1,0,0
237.74,Debit,Tucson,ATM,61.0,Doctor,151.99999999999997,1.0,11795.12,161.0,511.0,18.0,0.0,5.999999999999999,1,0,1
512.76,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,99.0,573.0,16.0,1.0,4.0,1,2,2
151.37,Debit,Baltimore,ATM,54.0,Engineer,53.00000000000001,1.0,8356.08,91.0,581.0,16.0,0.0,4.0,1,0,2
85.01,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,21.0,651.0,18.0,0.0,1.0,2,1,1
444.47,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,14.0,658.0,16.0,0.0,1.0,1,2,1
211.36,Debit,Indianapolis,ATM,67.0,Retired,58.00000000000001,1.0,7588.67,112.0,560.0,16.0,0.0,4.0,1,0,0
877.0039999999999,Credit,Memphis,Online,24.0,Student,137.0,1.0,125.84999999999998,309.0,363.0,17.0,1.0,11.0,2,1,0
55.98,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,266.0,406.0,16.0,0.0,9.0,2,0,0
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.2699999999995,42.0,630.0,16.0,0.0,2.0,0,0,2
877.0039999999999,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,287.0,385.0,16.0,0.0,10.0,2,1,2
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,336.0,336.0,18.0,0.0,11.999999999999998,2,1,2
58.94,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,186.0,486.0,16.0,0.0,8.0,2,2,0
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,0.0,672.0,17.0,0.0,1.0,2,0,2
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,287.0,385.0,17.0,0.0,10.0,1,0,2
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999998,267.0,405.0,16.0,1.0,9.0,2,1,0
68.68,Debit,Sacramento,nan,49.0,Engineer,141.0,1.0,4718.51,259.0,413.00000000000006,16.0,0.0,9.0,1,2,1
877.0039999999999,Debit,Portland,Online,20.0,Student,84.00000000000001,1.0,1171.98,343.0,329.0,16.0,0.0,11.999999999999998,2,1,1
240.03,Debit,Atlanta,Online,33.0,Engineer,30.999999999999996,1.0,7807.73,56.0,616.0,17.0,0.0,2.0,2,0,2
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,176.0,496.0,18.0,1.0,5.999999999999999,1,0,1
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,277.0,395.0,18.0,4.0,10.0,1,0,2
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,58.0,614.0,16.0,2.0,2.9999999999999996,2,0,2
243.84999999999997,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,352.0,320.0,16.0,2.0,11.999999999999998,0,2,1
16.4325,Debit,Houston,Branch,38.0,nan,164.0,1.0,5859.79,237.99999999999997,433.99999999999994,17.0,0.0,8.0,0,2,0
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,203.0,469.0,16.0,0.0,7.0,1,2,1
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.66,113.0,559.0,16.0,1.0,4.0,2,1,0
23.14,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,317.0,355.0,17.0,2.0,11.0,1,0,0
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,0.0,672.0,16.0,0.0,1.0,2,2,0
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,336.0,336.0,16.0,0.0,11.999999999999998,1,0,0
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,220.0,452.0,17.0,3.0,8.0,1,2,0
142.1,Credit,San Francisco,Online,18.0,nan,109.0,1.0,1545.64,157.0,515.0,17.0,3.0,5.999999999999999,2,1,1
877.0039999999999,Debit,New York,ATM,58.0,Engineer,112.0,1.0,7272.01,308.0,364.0,18.0,0.0,11.0,1,0,0
114.15,Debit,Atlanta,ATM,19.0,Student,52.00000000000001,1.0,1612.4,50.0,622.0,16.0,1.0,2.0,2,1,2
275.98,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,347.0,325.0,16.0,4.0,11.999999999999998,1,2,1
590.68,Debit,Washington,Branch,27.0,Student,22.999999999999996,1.0,852.1999999999999,266.0,406.0,16.0,0.0,9.0,2,1,1
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,294.0,378.0,16.0,0.0,10.0,0,0,1
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,56.0,616.0,16.0,0.0,2.0,0,2,2
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.61,35.0,637.0,16.0,0.0,2.0,2,1,2
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02,56.99999999999999,615.0,16.0,1.0,2.0,2,1,0
220.52,Debit,Seattle,ATM,57.0,Retired,151.99999999999997,1.0,1793.09,156.0,516.0,16.0,2.0,5.999999999999999,1,1,1
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,227.99999999999997,444.0,17.0,4.0,8.0,0,2,1
57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,330.0,342.0,16.0,1.0,11.0,1,2,1
30.48,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,336.0,336.0,16.0,0.0,11.999999999999998,2,0,1
877.0039999999999,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,254.0,418.0,17.0,2.0,9.0,1,0,2
453.09,Debit,San Jose,Branch,48.0,Doctor,97.0,1.0,4734.110000000001,154.0,518.0,16.0,0.0,5.999999999999999,1,2,1
424.47,Debit,Oklahoma City,Online,22.0,Student,116.00000000000001,1.0,5491.55,56.0,616.0,16.0,0.0,2.0,2,2,0
228.4,Debit,Omaha,ATM,67.0,Doctor,116.00000000000001,1.0,9598.43,3.0,669.0,16.0,3.0,1.0,1,0,1
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,182.0,490.0,18.0,0.0,7.0,1,0,1
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,350.0,322.0,17.0,0.0,11.999999999999998,1,0,2
118.69,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3399999999999,42.0,630.0,18.0,0.0,2.0,2,1,1
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.43,289.0,383.0,18.0,2.0,10.0,2,1,0
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,86.0,586.0,16.0,2.0,2.9999999999999996,2,1,1
58.85,Credit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8,133.0,539.0,17.0,0.0,5.0,1,1,0
194.68,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,186.0,486.0,16.0,0.0,8.0,2,0,0
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,290.0,382.0,17.0,3.0,10.0,0,2,1
178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.00000000000001,1.0,1137.13,287.0,385.0,16.0,0.0,10.0,1,1,0
207.65,Debit,San Francisco,Online,34.0,Engineer,98.0,1.0,5143.8,252.00000000000003,420.0,16.0,0.0,9.0,0,2,1
237.0,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,39.0,633.0,16.0,4.0,2.0,1,0,1
877.0039999999999,Debit,New York,Online,28.0,Student,114.0,1.0,5946.45,357.0,315.0,17.0,0.0,11.999999999999998,2,2,0
347.63,Credit,Chicago,Online,25.0,Student,272.0,1.0,1400.04,345.0,327.0,16.0,2.0,11.999999999999998,2,1,2
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,93.0,579.0,17.0,2.0,4.0,2,0,1
36.25,Debit,Tucson,Branch,52.0,Doctor,75.99999999999999,1.0,193.06,329.0,343.0,18.0,0.0,11.0,1,1,1
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,171.0,501.00000000000006,17.0,3.0,5.999999999999999,0,2,1
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,273.0,399.0,18.0,0.0,10.0,1,1,0
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.449999999999,91.0,581.0,18.0,0.0,4.0,0,0,0
307.89,Credit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,189.0,483.0,16.0,0.0,7.0,1,2,0
403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,1.0,3304.02,157.0,515.0,16.0,3.0,5.999999999999999,2,2,0
20.06,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21,107.0,565.0,16.0,2.0,4.0,2,1,0
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,242.0,430.0,17.0,4.0,9.0,1,2,1
16.4325,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,214.0,458.00000000000006,17.0,4.0,8.0,0,0,2
16.4325,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.51,256.0,416.0,17.0,4.0,9.0,2,1,1
232.35,Credit,Atlanta,Branch,33.0,Engineer,153.0,1.0,4186.25,130.0,542.0,16.0,4.0,5.0,2,2,2
317.53,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,53.0,619.0,18.0,4.0,2.0,0,2,0
74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,133.0,539.0,17.0,0.0,5.0,0,2,0
65.01,Credit,Austin,Online,29.0,Doctor,67.0,1.0,10235.19,295.0,377.0,17.0,1.0,10.0,2,0,2
16.4325,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,204.99999999999997,467.0,17.0,2.0,7.0,0,0,0
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.00000000000001,1.0,8198.0,32.0,640.0,16.0,4.0,2.0,1,0,2
340.13,Debit,Mesa,Branch,24.0,nan,32.0,1.0,1149.74,35.0,637.0,17.0,0.0,2.0,2,1,0
16.4325,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,1.0,8384.85,59.0,613.0,18.0,3.0,2.9999999999999996,1,0,0
222.66,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,177.0,495.0,16.0,2.0,5.999999999999999,0,0,2
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,66.0,606.0,18.0,3.0,2.9999999999999996,1,2,1
241.21,Debit,Omaha,ATM,31.0,Engineer,107.99999999999999,1.0,1220.86,266.0,406.0,16.0,0.0,9.0,2,1,1
171.16,Debit,New York,Online,51.0,Retired,42.00000000000001,1.0,6126.5,269.0,403.0,16.0,3.0,9.0,1,2,0
877.0039999999999,Debit,Raleigh,Branch,29.0,Engineer,118.0,1.0,2861.65,107.0,565.0,16.0,2.0,4.0,2,2,1
37.65,Credit,San Jose,Online,27.0,Student,109.0,1.0,411.78,266.0,406.0,17.0,0.0,9.0,2,1,1
25.77,Debit,Memphis,Online,68.0,Retired,18.0,1.0,4331.54,273.0,399.0,16.0,0.0,10.0,1,2,0
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,189.0,483.0,16.0,0.0,7.0,0,0,0
308.85,Credit,Los Angeles,nan,20.0,Student,33.0,1.0,333.19,331.0,341.0,18.0,2.0,11.0,2,1,0
877.0039999999999,Debit,Miami,ATM,27.0,Student,20.0,1.0,1189.03,263.0,408.99999999999994,16.0,4.0,9.0,2,1,0
806.97,Debit,Seattle,Online,25.0,Student,11.0,1.0,102.2,64.0,608.0,17.0,1.0,2.9999999999999996,2,1,1
364.81,Debit,Charlotte,Online,25.0,Student,53.00000000000001,1.0,1145.23,186.0,486.0,16.0,0.0,8.0,2,1,2
490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,150.0,522.0,18.0,3.0,5.999999999999999,2,0,0
877.0039999999999,Debit,Detroit,Branch,61.0,Doctor,125.0,1.0,6223.26,25.0,647.0,18.0,4.0,1.0,1,2,2
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96,140.0,532.0,16.0,0.0,5.0,1,1,2
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,98.00000000000001,574.0,16.0,0.0,4.0,1,2,1
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,100.0,572.0,17.0,2.0,4.0,1,1,2
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.00000000000001,1.0,9238.08,185.00000000000003,487.0,18.0,3.0,7.0,0,0,2
589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,1.0,9404.63,291.0,381.0,16.0,4.0,10.0,1,0,0
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,63.00000000000001,609.0,16.0,0.0,2.9999999999999996,1,0,0
502.9,Credit,Fresno,Online,26.0,Student,141.0,1.0,341.24,259.0,413.00000000000006,17.0,0.0,9.0,2,1,2
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,268.0,404.0,16.0,2.0,9.0,0,0,0
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,35.0,637.0,17.0,0.0,2.0,2,0,0
110.4,Credit,San Diego,ATM,56.0,Doctor,61.99999999999999,1.0,8639.36,262.0,409.99999999999994,16.0,3.0,9.0,1,0,1
275.65,Credit,Atlanta,Branch,28.0,Engineer,14.0,1.0,4957.57,224.0,486.0,16.0,0.0,8.0,2,2,2
336.01,Debit,Colorado Springs,Online,63.0,Doctor,121.0,1.0,4734.110000000001,311.0,361.0,18.0,3.0,11.0,1,2,2
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,91.0,581.0,16.0,0.0,4.0,1,0,0
334.07,Debit,New York,Branch,59.0,Engineer,200.00000000000003,1.0,7306.79,221.0,451.0,17.0,4.0,8.0,1,0,0
52.44,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,247.0,425.0,18.0,2.0,9.0,2,2,1
877.0039999999999,Debit,San Diego,ATM,25.0,Student,39.0,1.0,1941.8,245.0,427.0,17.0,0.0,9.0,2,1,1
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.7699999999999,200.0,472.0,16.0,4.0,7.0,1,1,2
211.7,Credit,Chicago,Online,50.0,Doctor,205.0,1.0,12272.78,315.0,357.0,16.0,0.0,11.0,1,0,2
61.39999999999999,Debit,San Jose,Branch,41.0,Engineer,20.0,1.0,7892.87,28.0,644.0,16.0,0.0,1.0,0,0,1
308.23,Debit,Las Vegas,ATM,60.0,Retired,22.999999999999996,1.0,4150.63,105.0,567.0,16.0,0.0,4.0,1,2,0
111.41,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.11,359.0,313.0,17.0,2.0,11.999999999999998,2,1,2
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1892.9999999999998,72.0,600.0,16.0,2.0,2.9999999999999996,1,1,2
29.72,Debit,San Antonio,ATM,26.0,Student,37.99999999999999,1.0,1059.62,198.0,486.0,17.0,2.0,7.0,2,1,1
301.73,Debit,Tucson,Online,67.0,Doctor,163.0,1.0,990.7399999999999,186.0,486.0,16.0,0.0,8.0,1,1,1
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,269.0,403.0,18.0,3.0,9.0,1,0,1
106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,1.0,9403.12,105.0,567.0,17.0,0.0,4.0,1,0,1
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,322.0,350.0,16.0,0.0,11.0,0,2,1
877.0039999999999,Credit,Houston,Online,25.0,Student,71.0,1.0,1498.93,72.0,600.0,17.0,2.0,2.9999999999999996,2,1,0
16.4325,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,336.0,336.0,18.0,0.0,11.999999999999998,0,2,2
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,309.0,363.0,18.0,1.0,11.0,1,0,1
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,318.0,354.0,17.0,3.0,11.0,1,2,1
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,7.0,665.0,16.0,0.0,1.0,2,0,2
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,302.0,370.00000000000006,16.0,1.0,10.0,2,1,2
176.52,Credit,San Diego,Online,73.0,Retired,94.0,1.0,7132.08,71.0,601.0,17.0,1.0,2.9999999999999996,1,0,1
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.64,294.0,378.0,16.0,0.0,10.0,2,1,2
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,281.0,391.00000000000006,17.0,1.0,10.0,1,2,1
877.0039999999999,nan,El Paso,Online,31.0,Engineer,59.00000000000001,1.0,2287.93,241.0,430.99999999999994,17.0,3.0,8.0,2,2,2
162.59,Debit,Indianapolis,Branch,64.0,Retired,18.999999999999996,1.0,7104.83,51.0,621.0,16.0,2.0,2.0,1,0,0
56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.92,360.0,312.0,18.0,3.0,11.999999999999998,2,0,0
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,260.0,412.00000000000006,16.0,1.0,9.0,0,0,2
535.4,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.8399999999999,130.0,542.0,18.0,4.0,5.0,2,1,1
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,224.0,448.0,17.0,0.0,8.0,0,0,1
135.94,Debit,Houston,Branch,71.0,Retired,258.0,1.0,4710.21,16.0,656.0,16.0,2.0,1.0,1,2,0
47.1,Credit,Washington,Branch,42.0,Doctor,178.0,1.0,6308.07,182.0,490.0,17.0,0.0,7.0,0,2,1
124.05,Credit,Albuquerque,Branch,61.0,Doctor,220.0,1.0,7009.54,296.0,376.0,16.0,2.0,10.0,1,0,2
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,237.99999999999997,433.99999999999994,18.0,0.0,8.0,2,1,2
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,94.0,578.0,16.0,3.0,4.0,1,2,2
541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,1.0,6087.24,177.0,495.0,17.0,2.0,5.999999999999999,1,2,0
20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.3699999999994,0.0,672.0,16.0,0.0,1.0,1,2,1
35.98,Credit,Nashville,Branch,40.0,Doctor,133.0,1.0,11147.34,226.99999999999997,445.0,16.0,3.0,8.0,0,0,0
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,344.0,328.0,16.0,1.0,11.999999999999998,1,2,2
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,344.0,328.0,17.0,1.0,11.999999999999998,1,2,2
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,42.0,630.0,16.0,0.0,2.0,1,2,2
69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,1.0,12072.11,9.0,663.0,16.0,2.0,1.0,1,0,2
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.86,224.0,448.0,16.0,0.0,8.0,1,1,2
414.64,nan,Mesa,Branch,32.0,Doctor,74.0,1.0,7253.22,91.0,581.0,16.0,0.0,4.0,2,0,0
86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,21.0,651.0,16.0,0.0,1.0,2,0,2
877.0039999999999,Debit,Omaha,ATM,34.0,Engineer,36.0,1.0,2636.32,63.00000000000001,609.0,17.0,0.0,2.9999999999999996,0,2,1
16.4325,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,357.0,315.0,17.0,0.0,11.999999999999998,0,0,0
63.330000000000005,Credit,Louisville,Branch,23.0,Student,123.99999999999999,1.0,792.33,358.0,314.0,17.0,1.0,11.999999999999998,2,1,0
606.27,Debit,Louisville,Branch,29.0,Doctor,42.00000000000001,1.0,9668.78,171.0,501.00000000000006,17.0,3.0,5.999999999999999,2,0,0
16.4325,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,224.0,448.0,16.0,0.0,8.0,2,1,2
289.01,Debit,Miami,Online,66.0,Retired,96.0,1.0,4226.26,237.99999999999997,433.99999999999994,16.0,0.0,8.0,1,2,0
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.89,294.0,378.0,18.0,0.0,10.0,2,1,1
97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.209999999999,147.0,525.0,17.0,0.0,5.0,1,0,1
877.0039999999999,Debit,Albuquerque,ATM,20.0,Student,112.0,1.0,9427.06,287.0,385.0,17.0,0.0,10.0,2,0,2
27.61,Credit,Fort Worth,ATM,54.0,Retired,26.0,1.0,3679.64,67.0,605.0,16.0,4.0,2.9999999999999996,1,2,2
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,142.0,530.0,16.0,2.0,5.0,1,2,0
76.21,Debit,Los Angeles,Branch,22.0,Student,69.00000000000001,1.0,664.9299999999998,8.0,664.0,16.0,1.0,1.0,2,1,0
211.36,Credit,Denver,Branch,69.0,Doctor,292.0,1.0,624.0899999999999,322.0,350.0,17.0,0.0,11.0,1,1,2
584.51,Debit,Denver,ATM,74.0,Retired,75.99999999999999,1.0,3254.56,235.0,437.00000000000006,17.0,4.0,8.0,1,2,2
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.8299999999999,137.0,535.0,16.0,4.0,5.0,2,1,0
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,280.0,392.00000000000006,16.0,0.0,10.0,1,0,1
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,39.0,633.0,16.0,4.0,2.0,2,2,1
16.4325,Debit,Fresno,Branch,25.0,Student,22.0,1.0,1846.85,35.0,637.0,18.0,0.0,2.0,2,1,2
213.25,Debit,San Francisco,Branch,25.0,Student,63.0,1.0,677.7899999999998,52.0,620.0,17.0,3.0,2.0,2,1,1
34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,287.0,385.0,16.0,0.0,10.0,2,2,2
877.0039999999999,Debit,Miami,Branch,67.0,Doctor,112.0,1.0,10631.43,8.0,664.0,16.0,1.0,1.0,1,0,0
335.68,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.95,308.0,364.0,17.0,0.0,11.0,2,1,1
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,28.0,644.0,18.0,0.0,1.0,0,0,1
361.38,Credit,Milwaukee,Online,72.0,Retired,71.0,1.0,4972.92,59.0,613.0,17.0,3.0,2.9999999999999996,1,2,0
220.82,Debit,Louisville,Branch,42.0,Engineer,30.999999999999996,1.0,4298.13,361.0,311.0,16.0,4.0,11.999999999999998,0,2,0
717.36,Credit,nan,Online,22.0,Student,138.0,1.0,514.88,0.0,672.0,17.0,0.0,1.0,2,1,1
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,213.0,459.00000000000006,17.0,3.0,8.0,0,0,0
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.000000000000004,1.0,3293.06,128.0,544.0,17.0,2.0,5.0,1,2,1
416.62,Credit,Baltimore,Online,26.0,Student,67.0,1.0,9700.9,63.00000000000001,609.0,17.0,0.0,2.9999999999999996,2,0,2
21.9,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.27,98.00000000000001,574.0,17.0,0.0,4.0,2,1,1
717.74,Credit,Sacramento,Online,42.0,Engineer,112.0,1.0,8375.16,340.0,332.0,16.0,4.0,11.999999999999998,0,0,1
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,259.0,413.00000000000006,16.0,0.0,9.0,1,0,1
281.91,Debit,Denver,Branch,25.0,Student,269.0,1.0,225.53,10.0,662.0,17.0,3.0,1.0,2,1,2
239.85,Debit,Tucson,ATM,70.0,Retired,50.00000000000001,1.0,1477.63,24.0,648.0,16.0,3.0,1.0,1,1,1
237.84,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,263.0,408.99999999999994,17.0,4.0,9.0,2,0,0
